dsp clock from the systime interface: 546045534479
sequence_number, timestamp(us), updated_timestamp(us), acc_x, acc_y, acc_z, ang_x, ang_y, ang_z, temperature_C
259494, 544105572, 549068689, 0.22, -0.05, 0.32, 0.14, -0.54, -0.12, 42.31
259495, 544107587, 549070704, 0.51, 0.23, 0.75, 0.14, -0.50, -0.05, 42.27
259496, 544109570, 549072687, 0.32, -0.12, 1.02, 0.12, 0.04, 0.03, 42.28
259497, 544111585, 549074702, -0.03, 0.27, 3.10, -0.06, 0.33, 0.13, 42.29
259498, 544113569, 549076686, -0.13, -0.05, -0.14, -0.16, 0.61, 0.13, 42.28
259499, 544115583, 549078700, -0.44, -0.07, 1.58, 0.08, 0.19, 0.02, 42.27
259500, 544117567, 549080684, 0.19, -0.04, 0.36, 0.22, -0.39, -0.09, 42.23
259501, 544119581, 549082698, 0.13, 0.08, 0.59, 0.12, -0.55, -0.13, 42.24
259502, 544121565, 549084682, 0.49, 0.18, 0.50, 0.16, -0.45, -0.09, 42.33
259503, 544123580, 549086697, 0.42, -0.04, 1.36, 0.11, 0.11, -0.01, 42.28
259504, 544125563, 549088680, -0.05, 0.16, 2.63, -0.09, 0.31, 0.11, 42.26
259505, 544127578, 549090695, -0.05, -0.11, 0.18, -0.14, 0.58, 0.13, 42.29
259506, 544129562, 549092679, -0.52, -0.19, 1.98, 0.09, 0.20, 0.05, 42.31
259507, 544131576, 549094693, 0.21, -0.07, -0.05, 0.23, -0.27, -0.03, 42.27
259508, 544133560, 549096677, -0.05, 0.19, 0.46, 0.16, -0.46, -0.07, 42.24
259509, 544135574, 549098691, 0.52, 0.28, 0.52, 0.20, -0.35, -0.06, 42.27
259510, 544137558, 549100675, 0.42, 0.29, 1.63, 0.06, 0.17, -0.01, 42.26
259511, 544139572, 549102689, -0.11, 0.09, 2.30, -0.14, 0.29, 0.07, 42.25
259512, 544141587, 549104704, 0.06, -0.21, 0.35, -0.11, 0.50, 0.06, 42.27
259513, 544143571, 549106688, -0.47, -0.46, 2.31, 0.07, 0.12, -0.00, 42.24
259514, 544145585, 549108702, 0.29, -0.17, -0.26, 0.19, -0.18, -0.04, 42.25
259515, 544147569, 549110686, -0.23, 0.10, 0.26, 0.19, -0.34, -0.03, 42.27
259516, 544149583, 549112700, 0.63, 0.44, 0.96, 0.27, -0.24, 0.00, 42.29
259517, 544151567, 549114684, 0.26, 0.62, 1.31, 0.04, 0.21, 0.04, 42.26
259518, 544153582, 549116699, -0.06, 0.27, 2.22, -0.15, 0.27, 0.07, 42.27
259519, 544155565, 549118682, 0.02, -0.24, 0.16, -0.11, 0.43, 0.02, 42.26
259520, 544157580, 549120697, -0.41, -0.59, 2.85, 0.02, 0.02, -0.04, 42.24
259521, 544159564, 549122681, 0.28, -0.53, -1.16, 0.11, -0.11, -0.06, 42.28
259522, 544161578, 549124695, -0.19, -0.06, 0.82, 0.18, -0.28, -0.02, 42.26
259523, 544163562, 549126679, 0.64, 0.41, 1.06, 0.33, -0.19, 0.04, 42.27
259524, 544165576, 549128693, 0.12, 0.87, 1.75, 0.06, 0.23, 0.08, 42.26
259525, 544167560, 549130677, 0.06, 0.45, 1.69, -0.06, 0.36, 0.08, 42.29
259526, 544169574, 549132691, -0.05, -0.16, -0.00, -0.08, 0.44, -0.01, 42.28
259527, 544171558, 549134675, -0.40, -0.60, 3.06, -0.04, -0.07, -0.09, 42.28
259528, 544173573, 549136690, 0.22, -0.57, -1.34, 0.04, -0.15, -0.11, 42.30
259529, 544175587, 549138704, -0.08, -0.21, 0.93, 0.17, -0.29, -0.04, 42.31
259530, 544177571, 549140688, 0.62, 0.38, 1.03, 0.35, -0.11, 0.07, 42.33
259531, 544179585, 549142702, -0.08, 0.88, 1.98, 0.04, 0.32, 0.14, 42.33
259532, 544181569, 549144686, 0.02, 0.46, 1.80, -0.03, 0.50, 0.11, 42.27
259533, 544183583, 549146700, -0.15, -0.21, -0.36, -0.09, 0.43, -0.01, 42.27
259534, 544185567, 549148684, -0.19, -0.49, 3.08, -0.01, -0.25, -0.10, 42.27
259535, 544187582, 549150699, 0.23, -0.61, -1.72, 0.03, -0.33, -0.13, 42.32
259536, 544189566, 549152683, 0.24, -0.02, 1.95, 0.20, -0.34, -0.04, 42.29
259537, 544191580, 549154697, 0.56, 0.45, 0.29, 0.32, 0.05, 0.07, 42.27
259538, 544193564, 549156681, -0.20, 0.80, 2.02, 0.00, 0.48, 0.14, 42.28
259539, 544195578, 549158695, -0.16, 0.28, 1.75, -0.04, 0.64, 0.08, 42.28
259540, 544197562, 549160679, -0.31, -0.32, -0.10, -0.14, 0.37, -0.04, 42.27
259541, 544199576, 549162693, -0.12, -0.61, 2.82, 0.03, -0.45, -0.12, 42.26
259542, 544201560, 549164677, 0.29, -0.58, -1.60, 0.09, -0.49, -0.12, 42.28
259543, 544203575, 549166692, 0.32, 0.25, 2.33, 0.29, -0.34, -0.02, 42.28
259544, 544205558, 549168675, 0.45, 0.57, -0.87, 0.28, 0.20, 0.10, 42.29
259545, 544207573, 549170690, -0.04, 0.89, 3.14, 0.01, 0.54, 0.15, 42.27
259546, 544209587, 549172704, -0.14, 0.12, 1.60, -0.13, 0.67, 0.06, 42.27
259547, 544211571, 549174688, -0.28, -0.57, -0.08, -0.25, 0.33, -0.05, 42.27
259548, 544213585, 549176702, -0.13, -0.76, 2.52, 0.08, -0.55, -0.11, 42.33
259549, 544215569, 549178686, 0.31, -0.60, -1.55, 0.20, -0.56, -0.10, 42.31
259550, 544217584, 549180701, 0.27, 0.49, 2.27, 0.40, -0.27, -0.00, 42.27
259551, 544219568, 549182685, 0.29, 0.83, -1.12, 0.19, 0.34, 0.09, 42.30
259552, 544221582, 549184699, -0.08, 0.94, 3.81, -0.02, 0.53, 0.10, 42.28
259553, 544223566, 549186683, -0.15, -0.03, 1.20, -0.19, 0.54, 0.01, 42.28
259554, 544225580, 549188697, -0.35, -0.86, 0.17, -0.28, 0.17, -0.08, 42.30
259555, 544227564, 549190681, -0.03, -0.81, 1.96, 0.17, -0.62, -0.08, 42.27
259556, 544229578, 549192695, 0.44, -0.45, -0.95, 0.27, -0.55, -0.04, 42.31
259557, 544231562, 549194679, 0.26, 0.64, 1.93, 0.37, -0.17, 0.07, 42.31
259558, 544233577, 549196694, 0.43, 1.15, -0.84, 0.11, 0.43, 0.13, 42.27
259559, 544235560, 549198677, -0.17, 0.81, 3.72, 0.01, 0.51, 0.09, 42.26
259560, 544237575, 549200692, -0.28, -0.18, 0.96, -0.23, 0.51, -0.03, 42.27
259561, 544239559, 549202676, -0.36, -1.00, 0.46, -0.31, 0.10, -0.14, 42.31
259562, 544241573, 549204690, -0.07, -0.93, 1.49, 0.18, -0.67, -0.13, 42.32
259563, 544243587, 549206704, 0.44, -0.30, -0.08, 0.33, -0.61, -0.04, 42.33
259564, 544245571, 549208688, 0.24, 0.80, 1.14, 0.42, -0.17, 0.10, 42.29
259565, 544247586, 549210703, 0.48, 1.25, -0.16, 0.11, 0.50, 0.15, 42.28
259566, 544249570, 549212687, -0.22, 0.73, 3.54, -0.02, 0.58, 0.11, 42.28
259567, 544251584, 549214701, -0.15, -0.28, 0.71, -0.36, 0.50, -0.03, 42.27
259568, 544253568, 549216685, -0.36, -1.26, 0.93, -0.31, -0.04, -0.13, 42.25
259569, 544255582, 549218699, 0.11, -0.86, 1.01, 0.28, -0.77, -0.12, 42.28
259570, 544257566, 549220683, 0.40, -0.13, 0.11, 0.45, -0.63, -0.03, 42.26
259571, 544259580, 549222697, 0.24, 0.90, 0.59, 0.40, -0.09, 0.10, 42.26
259572, 544261564, 549224681, 0.38, 1.32, 0.42, 0.02, 0.63, 0.11, 42.29
259573, 544263579, 549226696, -0.46, 0.49, 3.26, -0.10, 0.64, 0.05, 42.27
259574, 544265562, 549228679, -0.16, -0.42, 0.96, -0.36, 0.38, -0.08, 42.27
259575, 544267577, 549230694, -0.41, -1.21, 1.03, -0.21, -0.30, -0.15, 42.27
259576, 544269561, 549232678, 0.28, -0.89, 0.18, 0.34, -0.86, -0.11, 42.24
259577, 544271575, 549234692, 0.34, 0.08, 0.49, 0.46, -0.60, 0.02, 42.29
259578, 544273559, 549236676, 0.41, 1.11, 0.59, 0.33, 0.01, 0.15, 42.30
259579, 544275573, 549238690, 0.39, 1.43, 1.77, -0.03, 0.69, 0.15, 42.30
259580, 544277588, 549240705, -0.58, 0.14, 2.16, -0.17, 0.66, 0.06, 42.28
259581, 544279572, 549242689, -0.17, -0.66, 0.78, -0.33, 0.29, -0.09, 42.29
259582, 544281586, 549244703, -0.64, -1.29, 1.17, -0.11, -0.47, -0.17, 42.32
259583, 544283570, 549246687, 0.40, -0.78, -0.14, 0.36, -0.83, -0.14, 42.30
259584, 544285584, 549248701, 0.66, 1.32, 0.62, 0.30, -0.03, 0.12, 42.25
259585, 544287568, 549250685, 0.32, 1.37, 2.59, 0.02, 0.56, 0.14, 42.30
259586, 544289582, 549252699, -0.55, 0.02, 1.82, -0.23, 0.70, 0.07, 42.29
259587, 544291566, 549254683, -0.17, -0.83, 0.35, -0.33, 0.40, -0.06, 42.27
259588, 544293581, 549256698, -0.69, -1.31, 1.03, -0.05, -0.52, -0.13, 42.28
259589, 544295564, 549258681, 0.47, -0.70, -0.06, 0.32, -0.87, -0.10, 42.22
259590, 544297579, 549260696, 0.30, 0.39, 0.85, 0.42, -0.65, 0.02, 42.27
259591, 544299563, 549262680, 0.77, 1.29, 0.55, 0.34, -0.05, 0.12, 42.29
259592, 544301608, 549264725, 0.12, 1.27, 2.89, 0.09, 0.57, 0.12, 42.24
259593, 544303561, 549266678, -0.51, -0.04, 1.57, -0.31, 0.77, 0.02, 42.26
259594, 544305575, 549268692, -0.37, -0.84, -0.09, -0.38, 0.39, -0.12, 42.25
259595, 544307559, 549270676, -0.55, -1.20, 1.60, 0.04, -0.73, -0.15, 42.30
259596, 544309573, 549272690, 0.70, -0.66, 0.07, 0.38, -0.99, -0.09, 42.32
259597, 544311557, 549274674, 0.31, 0.38, 0.40, 0.42, -0.65, 0.07, 42.26
259598, 544313572, 549276689, 0.84, 1.33, 0.73, 0.32, 0.11, 0.16, 42.27
259599, 544315586, 549278703, -0.16, 1.10, 3.06, 0.08, 0.68, 0.16, 42.24
259600, 544317570, 549280687, -0.43, -0.01, 1.54, -0.35, 0.82, 0.02, 42.25
259601, 544319584, 549282701, -0.55, -0.87, -0.47, -0.37, 0.26, -0.14, 42.25
259602, 544321568, 549284685, -0.36, -1.11, 1.93, 0.13, -0.96, -0.17, 42.30
259603, 544323583, 549286700, 0.62, -0.51, 0.11, 0.43, -1.07, -0.11, 42.24
259604, 544325566, 549288683, 0.23, 0.55, 0.19, 0.40, -0.51, 0.05, 42.27
259605, 544327581, 549290698, 0.91, 1.36, 0.86, 0.30, 0.30, 0.14, 42.26
259606, 544329565, 549292682, -0.22, 0.77, 3.11, 0.01, 0.62, 0.14, 42.24
259607, 544331579, 549294696, -0.13, -0.13, 1.49, -0.38, 0.63, 0.02, 42.29
259608, 544333563, 549296680, -0.63, -1.09, -0.49, -0.32, 0.04, -0.10, 42.29
259609, 544335577, 549298694, -0.07, -1.03, 1.73, 0.25, -0.91, -0.10, 42.29
259610, 544337561, 549300678, 0.37, -0.03, 0.06, 0.46, -0.85, -0.04, 42.33
259611, 544339575, 549302692, 0.31, 0.86, 0.53, 0.39, -0.27, 0.05, 42.29
259612, 544341559, 549304676, 0.60, 1.23, 0.86, 0.21, 0.40, 0.07, 42.27
259613, 544343574, 549306691, -0.34, 0.49, 3.01, -0.11, 0.46, 0.04, 42.28
259614, 544345558, 549308675, -0.09, -0.47, 1.62, -0.38, 0.34, -0.06, 42.31
259615, 544347572, 549310689, -0.55, -1.39, -0.40, -0.25, -0.17, -0.10, 42.31
259616, 544349586, 549312703, 0.30, -0.67, 1.85, 0.39, -0.81, -0.05, 42.30
259617, 544351570, 549314687, 0.22, 0.18, -0.96, 0.51, -0.66, 0.04, 42.24
259618, 544353585, 549316702, 0.55, 1.23, 1.31, 0.42, -0.13, 0.10, 42.27
259619, 544355568, 549318685, 0.53, 1.33, 1.14, 0.07, 0.39, 0.09, 42.28
259620, 544357583, 549320700, -0.28, 0.14, 2.69, -0.23, 0.43, 0.02, 42.24
259621, 544359567, 549322684, -0.31, -0.68, 1.42, -0.36, 0.28, -0.09, 42.28
259622, 544361581, 549324698, -0.48, -1.51, -0.14, -0.16, -0.19, -0.12, 42.27
259623, 544363565, 549326682, 0.18, -0.64, 1.48, 0.44, -0.71, -0.07, 42.30
259624, 544365579, 549328696, 0.13, 0.37, -1.09, 0.45, -0.57, 0.02, 42.28
259625, 544367563, 549330680, 0.79, 1.45, 2.22, 0.42, -0.14, 0.07, 42.23
259626, 544369577, 549332694, 0.37, 1.16, 0.91, -0.00, 0.30, 0.07, 42.27
259627, 544371561, 549334678, -0.20, 0.12, 2.56, -0.20, 0.44, 0.02, 42.30
259628, 544373576, 549336693, -0.45, -0.87, 0.62, -0.32, 0.28, -0.06, 42.27
259629, 544375560, 549338677, -0.35, -1.41, 0.44, -0.13, -0.19, -0.08, 42.26
259630, 544377574, 549340691, 0.15, -0.61, 1.08, 0.37, -0.69, -0.03, 42.27
259631, 544379558, 549342675, 0.40, 0.43, -0.71, 0.40, -0.52, 0.04, 42.30
259632, 544381572, 549344689, 0.71, 1.45, 2.55, 0.45, -0.13, 0.08, 42.29
259633, 544383587, 549346704, 0.14, 1.08, 0.69, -0.03, 0.38, 0.07, 42.30
259634, 544385570, 549348687, -0.25, 0.06, 2.37, -0.20, 0.57, -0.01, 42.28
259635, 544387585, 549350702, -0.37, -1.03, 0.20, -0.33, 0.22, -0.10, 42.28
259636, 544389569, 549352686, -0.13, -1.27, 1.20, -0.08, -0.37, -0.11, 42.31
259637, 544391583, 549354700, 0.11, -0.49, 0.64, 0.35, -0.73, -0.03, 42.29
259638, 544393567, 549356684, 0.64, 0.59, -0.07, 0.45, -0.36, 0.05, 42.27
259639, 544395581, 549358698, 0.54, 1.43, 1.98, 0.45, 0.04, 0.10, 42.32
259640, 544397565, 549360682, 0.02, 1.03, 0.93, -0.11, 0.49, 0.09, 42.34
259641, 544399579, 549362696, -0.41, -0.06, 2.56, -0.27, 0.60, -0.01, 42.29
259642, 544401563, 549364680, -0.30, -1.13, -0.53, -0.33, 0.16, -0.10, 42.27
259643, 544403578, 549366695, -0.19, -1.17, 1.83, 0.04, -0.51, -0.10, 42.24
259644, 544405562, 549368679, 0.16, -0.36, 0.41, 0.39, -0.75, -0.03, 42.25
259645, 544407576, 549370693, 0.69, 0.66, 0.04, 0.45, -0.22, 0.04, 42.27
259646, 544409560, 549372677, 0.44, 1.43, 1.66, 0.35, 0.14, 0.09, 42.29
259647, 544411574, 549374691, 0.17, 0.85, 1.49, -0.12, 0.53, 0.07, 42.30
259648, 544413558, 549376675, -0.49, -0.38, 2.27, -0.31, 0.60, -0.01, 42.28
259649, 544415572, 549378689, -0.20, -1.10, -0.57, -0.33, 0.19, -0.08, 42.29
259650, 544417587, 549380704, -0.27, -0.96, 1.86, 0.14, -0.51, -0.07, 42.24
259651, 544419571, 549382688, 0.35, -0.19, 0.03, 0.43, -0.70, -0.02, 42.28
259652, 544421585, 549384702, 0.65, 0.97, 0.44, 0.45, -0.16, 0.01, 42.25
259653, 544423569, 549386686, 0.32, 1.32, 1.33, 0.21, 0.14, 0.06, 42.23
259654, 544425583, 549388700, 0.10, 0.62, 2.15, -0.15, 0.52, 0.05, 42.27
259655, 544427567, 549390684, -0.55, -0.65, 2.04, -0.33, 0.57, -0.01, 42.30
259656, 544429581, 549392698, -0.14, -1.22, -0.95, -0.29, 0.23, -0.06, 42.26
259657, 544431565, 549394682, -0.31, -0.86, 1.81, 0.22, -0.52, -0.03, 42.28
259658, 544433580, 549396697, 0.55, 0.04, 0.03, 0.48, -0.69, 0.01, 42.27
259659, 544435563, 549398680, 0.61, 1.13, 1.03, 0.43, -0.14, 0.04, 42.26
259660, 544437578, 549400695, 0.43, 1.42, 1.50, 0.11, 0.25, 0.06, 42.28
259661, 544439562, 549402679, -0.12, 0.44, 1.28, -0.15, 0.68, 0.02, 42.26
259662, 544441576, 549404693, -0.62, -0.68, 2.42, -0.32, 0.60, -0.05, 42.30
259663, 544443560, 549406677, -0.22, -1.35, -1.24, -0.32, 0.18, -0.10, 42.29
259664, 544445574, 549408691, -0.22, -0.88, 2.12, 0.24, -0.67, -0.06, 42.27
259665, 544447558, 549410675, 0.68, 0.12, 0.29, 0.55, -0.77, 0.01, 42.32
259666, 544449573, 549412690, 0.46, 1.20, 0.89, 0.44, -0.09, 0.08, 42.32
259667, 544451587, 549414704, 0.42, 1.39, 1.28, 0.09, 0.44, 0.11, 42.31
259668, 544453571, 549416688, -0.20, 0.50, 1.29, -0.17, 0.81, 0.06, 42.31
259669, 544455585, 549418702, -0.49, -0.65, 2.37, -0.36, 0.54, -0.04, 42.29
259670, 544457569, 549420686, -0.13, -1.36, -1.05, -0.34, 0.05, -0.11, 42.30
259671, 544459583, 549422700, -0.05, -0.83, 2.28, 0.29, -0.77, -0.07, 42.31
259672, 544461567, 549424684, 0.72, 0.07, 0.20, 0.58, -0.71, -0.01, 42.32
259673, 544463582, 549426699, 0.36, 1.07, 0.69, 0.39, 0.04, 0.07, 42.28
259674, 544465565, 549428682, 0.33, 1.45, 1.65, 0.05, 0.62, 0.09, 42.27
259675, 544467580, 549430697, -0.29, 0.40, 1.01, -0.19, 0.88, 0.04, 42.29
259676, 544469564, 549432681, -0.51, -0.64, 2.09, -0.33, 0.42, -0.06, 42.33
259677, 544471578, 549434695, -0.20, -1.23, -0.68, -0.29, -0.14, -0.12, 42.33
259678, 544473562, 549436679, 0.03, -0.79, 2.16, 0.33, -0.79, -0.07, 42.31
259679, 544475576, 549438693, 0.37, 0.99, 0.85, 0.31, 0.13, 0.10, 42.31
259680, 544477560, 549440677, 0.31, 1.35, 1.91, 0.02, 0.67, 0.13, 42.33
259681, 544479575, 549442692, -0.29, 0.21, 0.52, -0.24, 0.91, 0.06, 42.25
259682, 544481558, 549444675, -0.41, -0.62, 2.30, -0.30, 0.36, -0.04, 42.27
259683, 544483573, 549446690, -0.20, -1.21, -0.84, -0.19, -0.21, -0.13, 42.30
259684, 544485587, 549448704, 0.08, -0.60, 2.28, 0.38, -0.74, -0.10, 42.29
259685, 544487602, 549450719, 0.65, 0.21, -0.35, 0.49, -0.45, -0.03, 42.26
259686, 544489585, 549452702, 0.36, 1.06, 1.64, 0.26, 0.15, 0.06, 42.28
259687, 544491569, 549454686, 0.12, 1.21, 1.74, 0.02, 0.66, 0.11, 42.34
259688, 544493584, 549456701, -0.36, 0.11, 0.76, -0.26, 0.93, 0.06, 42.31
259689, 544495567, 549458684, -0.37, -0.70, 1.35, -0.25, 0.33, -0.03, 42.25
259690, 544497582, 549460699, -0.18, -1.07, 0.00, -0.12, -0.33, -0.09, 42.33
259691, 544499566, 549462683, 0.15, -0.69, 2.05, 0.36, -0.75, -0.07, 42.32
259692, 544501580, 549464697, 0.75, 0.33, -0.35, 0.44, -0.37, 0.00, 42.28
259693, 544503564, 549466681, 0.33, 0.89, 1.62, 0.27, 0.17, 0.09, 42.23
259694, 544505578, 549468695, 0.19, 1.19, 1.75, 0.06, 0.67, 0.13, 42.28
259695, 544507562, 549470679, -0.44, 0.16, 0.75, -0.27, 0.92, 0.05, 42.29
259696, 544509577, 549472694, -0.43, -0.52, 0.85, -0.22, 0.35, -0.07, 42.31
259697, 544511560, 549474677, -0.24, -0.88, 0.77, -0.03, -0.40, -0.15, 42.32
259698, 544513575, 549476692, 0.20, -0.85, 1.67, 0.34, -0.79, -0.13, 42.30
259699, 544515559, 549478676, 0.73, 0.20, -0.44, 0.36, -0.38, -0.03, 42.33
259700, 544517573, 549480690, 0.37, 0.76, 1.88, 0.26, 0.15, 0.10, 42.30
259701, 544519587, 549482704, 0.21, 0.94, 1.23, 0.08, 0.71, 0.18, 42.30
259702, 544521571, 549484688, -0.54, 0.33, 1.58, -0.22, 0.92, 0.12, 42.31
259703, 544523586, 549486703, -0.42, -0.38, -0.12, -0.18, 0.39, -0.04, 42.26
259704, 544525569, 549488686, -0.27, -0.69, 1.21, 0.04, -0.48, -0.14, 42.27
259705, 544527584, 549490701, 0.29, -0.79, 1.44, 0.33, -0.85, -0.17, 42.29
259706, 544529568, 549492685, 0.65, 0.26, 0.05, 0.25, -0.37, -0.09, 42.26
259707, 544531582, 549494699, 0.38, 0.51, 1.66, 0.23, 0.14, 0.06, 42.27
259708, 544533566, 549496683, 0.18, 0.77, 0.92, 0.09, 0.69, 0.16, 42.29
259709, 544535580, 549498697, -0.63, 0.25, 2.13, -0.12, 0.79, 0.12, 42.31
259710, 544537564, 549500681, -0.34, -0.19, -0.27, -0.16, 0.37, -0.02, 42.34
259711, 544539578, 549502695, -0.18, -0.54, 1.41, 0.07, -0.46, -0.11, 42.30
259712, 544541562, 549504679, 0.37, -0.61, 1.23, 0.33, -0.84, -0.14, 42.34
259713, 544543577, 549506694, 0.47, 0.21, 0.05, 0.21, -0.35, -0.07, 42.28
259714, 544545561, 549508678, 0.34, 0.57, 1.93, 0.22, 0.19, 0.06, 42.33
259715, 544547575, 549510692, -0.01, 0.56, 0.25, 0.04, 0.70, 0.14, 42.33
259716, 544549559, 549512676, -0.42, 0.09, 2.52, -0.08, 0.62, 0.09, 42.28
259717, 544551573, 549514690, -0.12, -0.34, -0.40, -0.18, 0.20, -0.04, 42.30
259718, 544553588, 549516705, -0.00, -0.41, 2.00, 0.12, -0.54, -0.10, 42.28
259719, 544555571, 549518688, 0.46, -0.35, 0.65, 0.38, -0.75, -0.10, 42.27
259720, 544557586, 549520703, 0.28, 0.21, 0.25, 0.25, -0.19, -0.04, 42.30
259721, 544559570, 549522687, 0.10, 0.79, 2.06, 0.20, 0.38, 0.05, 42.30
259722, 544561584, 549524701, -0.24, 0.35, -0.32, -0.08, 0.76, 0.09, 42.27
259723, 544563568, 549526685, -0.38, -0.13, 2.58, -0.09, 0.39, 0.03, 42.27
259724, 544565582, 549528699, -0.05, -0.52, -0.02, -0.14, -0.14, -0.07, 42.32
259725, 544567566, 549530683, 0.07, -0.46, 2.08, 0.24, -0.69, -0.08, 42.30
259726, 544569580, 549532697, 0.48, -0.20, 0.11, 0.41, -0.61, -0.05, 42.28
259727, 544571564, 549534681, 0.31, 0.54, 0.92, 0.24, -0.03, 0.02, 42.28
259728, 544573579, 549536696, 0.12, 0.92, 1.60, 0.13, 0.45, 0.09, 42.31
259729, 544575563, 549538680, -0.33, 0.24, 0.01, -0.13, 0.69, 0.09, 42.28
259730, 544577577, 549540694, -0.37, -0.22, 2.26, -0.04, 0.22, -0.01, 42.28
259731, 544579561, 549542678, 0.01, -0.63, 0.21, -0.10, -0.31, -0.11, 42.32
259732, 544581575, 549544692, 0.08, -0.75, 1.67, 0.26, -0.69, -0.11, 42.27
259733, 544583559, 549546676, 0.52, 0.10, 0.31, 0.37, -0.49, -0.06, 42.30
259734, 544585573, 549548690, 0.24, 0.49, 1.26, 0.26, 0.05, 0.04, 42.22
259735, 544587588, 549550705, 0.13, 1.03, 1.43, 0.11, 0.47, 0.12, 42.27
259736, 544589572, 549552689, -0.44, 0.25, 0.28, -0.12, 0.61, 0.09, 42.28
259737, 544591586, 549554703, -0.37, -0.20, 1.75, -0.02, 0.11, -0.02, 42.24
259738, 544593570, 549556687, -0.01, -0.66, 0.51, -0.06, -0.44, -0.10, 42.31
259739, 544595584, 549558701, 0.22, -0.80, 1.73, 0.24, -0.73, -0.10, 42.29
259740, 544597568, 549560685, 0.59, 0.15, 0.09, 0.32, -0.44, -0.04, 42.32
259741, 544599582, 549562699, 0.26, 0.43, 1.41, 0.30, 0.07, 0.06, 42.36
259742, 544601566, 549564683, 0.05, 0.90, 0.96, 0.11, 0.52, 0.14, 42.30
259743, 544603581, 549566698, -0.50, 0.33, 1.34, -0.11, 0.62, 0.07, 42.27
259744, 544605565, 549568682, -0.32, -0.34, 0.31, -0.07, 0.07, -0.06, 42.32
259745, 544607579, 549570696, -0.05, -0.56, 1.27, 0.04, -0.63, -0.13, 42.32
259746, 544609563, 549572680, 0.31, -0.72, 1.50, 0.30, -0.89, -0.13, 42.29
259747, 544611577, 549574694, 0.58, 0.25, 0.29, 0.28, -0.38, -0.05, 42.33
259748, 544613561, 549576678, 0.31, 0.50, 1.26, 0.27, 0.17, 0.08, 42.31
259749, 544615575, 549578692, 0.01, 0.82, 0.89, 0.07, 0.54, 0.16, 42.29
259750, 544617559, 549580676, -0.52, 0.15, 1.91, -0.08, 0.51, 0.09, 42.32
259751, 544619574, 549582691, -0.33, -0.47, -0.16, -0.11, 0.03, -0.05, 42.29
259752, 544621557, 549584674, 0.08, -0.53, 1.61, 0.12, -0.65, -0.12, 42.31
259753, 544623572, 549586689, 0.23, -0.66, 0.99, 0.33, -0.89, -0.11, 42.31
259754, 544625586, 549588703, 0.53, 0.46, 0.64, 0.27, -0.30, -0.05, 42.30
259755, 544627570, 549590687, 0.26, 0.78, 1.36, 0.25, 0.25, 0.05, 42.32
259756, 544629584, 549592701, -0.08, 0.67, 0.27, 0.03, 0.54, 0.09, 42.26
259757, 544631568, 549594685, -0.46, 0.02, 2.42, -0.04, 0.32, 0.03, 42.30
259758, 544633583, 549596700, -0.03, -0.62, -0.09, -0.17, -0.13, -0.08, 42.28
259759, 544635567, 549598684, 0.11, -0.71, 1.77, 0.15, -0.69, -0.09, 42.25
259760, 544637581, 549600698, 0.23, -0.48, 0.65, 0.37, -0.79, -0.04, 42.26
259761, 544639565, 549602682, 0.42, 0.42, 0.55, 0.32, -0.14, 0.03, 42.31
259762, 544641579, 549604696, 0.12, 1.15, 1.78, 0.21, 0.36, 0.10, 42.33
259763, 544643563, 549606680, -0.26, 0.59, -0.38, -0.04, 0.56, 0.07, 42.28
259764, 544645577, 549608694, -0.46, 0.09, 2.99, -0.03, 0.13, -0.04, 42.28
259765, 544647561, 549610678, 0.09, -0.78, -0.33, -0.17, -0.36, -0.16, 42.32
259766, 544649576, 549612693, 0.15, -0.89, 1.77, 0.18, -0.82, -0.15, 42.32
259767, 544651559, 549614676, 0.41, -0.47, 0.69, 0.36, -0.76, -0.04, 42.36
259768, 544653574, 549616691, 0.49, 0.46, 0.76, 0.34, -0.01, 0.09, 42.29
259769, 544655558, 549618675, 0.05, 1.26, 1.35, 0.17, 0.51, 0.17, 42.29
259770, 544657572, 549620689, -0.30, 0.72, -0.12, -0.05, 0.65, 0.12, 42.29
259771, 544659586, 549622703, -0.42, 0.06, 2.64, -0.02, 0.07, -0.04, 42.33
259772, 544661570, 549624687, 0.06, -0.82, 0.14, -0.22, -0.46, -0.19, 42.36
259773, 544663585, 549626702, 0.10, -1.09, 1.33, 0.16, -0.85, -0.19, 42.31
259774, 544665568, 549628685, 0.49, -0.42, 0.71, 0.36, -0.72, -0.07, 42.31
259775, 544667583, 549630700, -0.01, 1.44, 1.11, 0.17, 0.49, 0.18, 42.32
259776, 544669567, 549632684, -0.23, 0.77, 0.37, -0.02, 0.63, 0.12, 42.34
259777, 544671581, 549634698, -0.32, 0.04, 2.22, -0.03, 0.06, -0.02, 42.27
259778, 544673565, 549636682, 0.10, -0.88, 0.28, -0.24, -0.46, -0.17, 42.29
259779, 544675579, 549638696, 0.03, -1.13, 1.33, 0.10, -0.81, -0.17, 42.24
259780, 544677563, 549640680, 0.50, -0.36, 0.59, 0.35, -0.62, -0.05, 42.25
259781, 544679578, 549642695, 0.30, 0.36, 0.90, 0.35, 0.10, 0.08, 42.26
259782, 544681561, 549644678, 0.04, 1.46, 1.32, 0.17, 0.47, 0.18, 42.28
259783, 544683576, 549646693, -0.20, 0.85, 0.73, -0.01, 0.60, 0.10, 42.29
